id,text,label,Comments
1580,وراى رئيس لجنه الدفاع الحريات الديموقراطيه المحامي سنان براج ان اساليب خطف الاجانب وترويعهم وقتلهم العداء للامبرياليه والصهيونيه شيء ارهاب للارهاب جدوى شيم العرب واعتبر ان يقوم بهذه الاعمال يعد ماجورا وخارجا الدين,Appeal_to_Authority,
1581,العمل يحجب القضيه الاساسيه وهي احتلال اسرائيل للجنوب اللبناني وممارسات اسرائيل الاراضي المحتله يحجب قضيتنا المحقه القضيه الفلسطينيه وبطولات المقاومه الوطنيه الجنوب,"Exaggeration,Minimisation","not sure about this - contains repetition, exaggeration, and maybe black-white fallacy ..."
1582,السلاح البسيط يمكن يشارك امل الجنوب واللبنانيون العرب لذلك ذكر خطابه بالمصريين والسوريين نفذوا عمليات الجنوب العرب وقتاله قتال العرب فلذلك يرد,Loaded_Language,
1583,شككوا الدور السوري لبنان اتهموا دمشق بان اهدافها كانت القضاء المقاومه الفلسطينيه لبنان,Doubt,
1584,والا فكيف يوافق صاحب التصريح منظمه التحرير الفلسطينيه الاعتذار العلني لاسرائيل بيان اصدرته واحتلال القرى الجنوبيه والاعتداء شعب لبنان بيروت والضاحيه والجنوب وقتل الابرياء اهلنا وتدمير العمارات ودور السكن ومحاوله مصادره القرار الوطني,"Whataboutism,Straw_Men,Red_Herring",
1585,وطريق الجنوب المقاومه الجنوب اي تجاوز ان نقل جريمه ترتكب حق لبنان,Thought-terminating_Cliches,not sure about this - between Thought-terminating cliches and Balck-White Fallacy
1586,ان التصاريح السياسي والمواقف المشرعه والغايات الخاصه يمكن ان تغير او تبدل حقيقه الواقع وبالتالي فانها عاجزه تحوير الوطني وججته السليمه,Causal_Oversimplification,
1587,واشاد بدور المقاومه الوطنيه اللبنانيه المتلاحمه المقاومه الفلسطينيه لدحر الاحتلال الاسرائيلي ارض الجنوب,Appeal_to_Authority,
1588,لقد كانت التجربه خاضها لبنان حركه المقاومه الفلسطينيه قبل خصوصا الجنوب وبيروت تجربه قاسيه عاش الشعب الفوضى اكثر صعيد الفوضى السياسيه والامنيه والحزبيه القضايا المعاشه,Loaded_Language,
1589,وانتقد غياب المسؤوليه القوميه مشاريع الاجماع العربي والتي كانت متفرجه ضرب المقاومه الفلسطينيه واللبنانيه الجنوب ايام الاحتلال,Appeal_to_Authority,
1590,وضمان قيامه بدوره الوطني والقومي المعادي للصهيونيه وللامبرياليه,Flag-Waving,
1591,واكدت اخوه الكفاح والسلاح بيننا وبينكم وفي القوى الوطنيه اللبنانيه والفصائل الثوريه المقاومه الفلسطينيه وبين جماهير الشعبين الشقيقين اللبناني والفلسطيني,Flag-Waving,
1592,الوحده تعمدت بالدم معركه الصمود ضد العدوان وفي اطار جبهه المقاومه الوطنيه اللبنانيه ضد الاحتلال وفي معارك التصدي للاحتلال وللعملاء الجنوب والجبل والضاحيه وبيروت وكل الجبهات,Flag-Waving,
1593,منظمه العمل الى ممارسه معارضه للقوى السائده المناطق الوطنيه,other-nonpropaganda,
1594,رات منظمه العمل الشيوعي لبنان ان احياء جبهه المقاومه الوطنيه اللبنانيه والارتقاء الى مستوى العمل الجبهوي الحقيقي ظل سياسه مقارعه لممارسات القوى السائده المناطق الجنوبيه والدعوه الى استقامه العلاقه المقاومتين اللبنانيه والفلسطينيه ووقف الحرب الاهليه قاعده وعي,Appeal_to_Authority,
1595,استحاله الجسم العسكري والجمع الدعوه الى الحلول الديموقراطيه العلمانيه للمساله الطائفيه وممارسه سياسه معارضه للقوى السائده المناطق الوطنيه يشكل برنامج نضال وطني متكامل,Black-and-White_Fallacy,
1596,وشدد وجوب فهم استراتيجيه اسرائيل للمنطقه والعالم والمشاكل الاقليميه صنعتها اسرائيل معتبرا ان شعار زحفا زحفا القدس خيالي اذ ان القدس رمز للمساله الفلسطينيه الاسلاميه وان الشعار يمثل شعارا استراتيجيا,Appeal_to_Authority,
1597,وان العمليات النوعيه للمقاومه استطاعت ان تكشف القناع الاسرائيلي لانها اسقطت نظريه جيش لبنان الجنوبي,Causal_Oversimplification,not sure about this - casual oversimplification or Black-White Fallacy
1598,وجرى التاكيد ضروره تكتيف اللقاء اجل تجثير التلاحم المصيري للقوى الوطنيه اللبنانيه والفلسطينبه وتصعيد منهج الكفاح المسلح الاراضي الفلسطينيه المحتله بعيدا,Causal_Oversimplification,
1599,اسقط اتفاق ايار قاعده المشاركه مشروع القوى الوطنيه اللبنانيه ومشروع تطوير المقاومه الوطنبه اللبنانيه الجنوب,other-nonpropaganda,
1600,الجنوب المعلمون المتعاقدون مصيرهم النهار العربي والدولي,other-nonpropaganda,
1601,تصفيه المقاومه الفلسطينيه لبنان وضمان امن اسرائيل وجه ايه هجمات فلسطينيه لبنان,other-nonpropaganda,
1602,انجاح مخطط حرب المخيمات سيؤدي الى انشاء الاحزمه وشل شبه نهائي للمقاومه الشامله ضد اسرائيل بكل اطرها وهيئاتها,Causal_Oversimplification,
1603,وسيجعل المسلمين اللبنانيين بؤره للصراع فبيتهم حولهم,Causal_Oversimplification,
1604,وسيقضي جانب كبير فعاليه القضيه الفلسطينيه وعلى اي امل الاصلاح التصحيح السياسي المسلمين اللبنانيين,Causal_Oversimplification,
1605,جهه اخري وسيجعل الجنوب الان نحو المقاومه الشامله بكل اطرها ورقه امد المسلمين اللبنانيين تكون ورقه للمساومه الصراع الدولي والاقليمي تسويه القضيه الفلسطينيه لمصلحه الاسرائيليين,Causal_Oversimplification,
1606,ولان اميركا وراء النوع النجاح ولان اسرائيل واسطته فان ردود الفعل الطبيعيه اللبنانيه والفلسطينيه والعربيه يحصل الان المقاومه الوطنبه الجنوب الى مواقف العقيده,Causal_Oversimplification,Strong
1607,الاسباب تجعل بيريز المعتدل نظر اميركا والناجح الحسابات الاسرائيليه والاميركيه الخاسر ايضا كالعاده لان النجاحات الشرق الاوسطيه ممكن ان تكون جانب واحد,Causal_Oversimplification,
1608,اطلاق بيان وقرابه الثالثه والنصف الظهر احضرت قياده الجبهه الشعبيه لتحرير فلسطين منطقه صيدا عسكريا الجيش اللبناني معاون ورقيب اول وعريف وجندي الى مقر التنظيم الشعبي الناصري,other-nonpropaganda,
1609,وهؤلاء كانت فصائل المقاومه الفلسطينيه اسرتهم مركزهم,other-nonpropaganda,
1610,مبنى سيده المنطره مغدوشه خمسه ضباط ورقيب وجندي وهم سلموا مساء الاثنين الماضي الى قياده منطقه الجنوب العسكريه,other-nonpropaganda,
1611,وكان استقبال العسكريين المحتجزين نائب الامين العام للتنظيم,other-nonpropaganda,
1612,ذ يرينون القضاء القضيه الفلسطينيه والمقاومه البطله جنوب لبنان ويذرفون عليكم بعيد دموع التماسيح,Doubt,
1613,فالمطلوب توحيد صف المقاومه اللبنانيه المقاومه الفلسطينيه اجل تحرير الجنوب وفلسطين,Black-and-White_Fallacy,
1614,لان لبنان حاله حرب دائمه احدى عشره سنه فحسب وهذا الاسبوع اسبوع الذكرى اذا تنفع تحول الجنوب ساحه حرب اسرائيل والمقاومه الفلسطينيه,Loaded_Language,
1615,تحول الجنوب ذاته وبعده بيروت ساحه حرب متشعبه اختلط الاطراف لبنانيين فرقاء وفلسطينيين فرقاء وسوريين وبالطبع اسرائيليين متلبسين بمختلف الصفات,Repetition,
1616,اذ الحرب يمكن ان نصف الجبوب الاسرائيلي مار بيروت عام يقاومه وبماذا الحرب,Loaded_Language,
1617,يمكن ان نصف عمليه قردان عندما تنزه كوماندوس اسرائيلي شوارع العاصمه واغتال زعماء المقاومه الفلسطينيه,Loaded_Language,
1618,زمن كانت الحرب الصغيره فصائلها اخذت مجراها,other-nonpropaganda,
1619,وقال ان الثوره الفلسطينيه بقياده جبهه الانقاذ الوطني الفلسطيني والتي ظهرت صفوفها المنتحرفين والمستسلمين تشد ايدي ابطال المقاومه الوطنيه لبنان وتتمنى احراز المزيد الانتصارات,"Bandwagon,Reductio_ad_hitlerum",not sure about this
1620,لان دمر العدو الصهيوني جنوب لبنان يشكل انتصارا للشعب اللبناني فحسب انتصار للامه العربيه وقضيتها المركزيه الوا رملها هو الارهاب مصدره الحزب واسزائيل بالدولار حواجز الخوات واحتكار الدواء والمواد الغذائيه ولقمه العيش وليتر البنزين,Black-and-White_Fallacy,not sure about this
1621,فمضت تتلجي بالاختلاف حينا وبتبادل القصف العشوائي احيانا انما اقتصاد القذائف نظرا الي ارتفاع الاسعار ووقوع الجميع ازمات ماليه,"Name_Calling,Labeling",
1622,الحلقه الثانيه العاصفه الاقليميه تتلبد غيومها الجنوب نقطه التقاء الاعاصير المشرقيه كلها الازمه الاسرائيليه الى الماساه الفلسطينيه الى الثوره الايرانيه الى المقاومه اللبنانيه الى الهموم السوريه,"Exaggeration,Minimisation",
1623,يخدم المقاومه والتحرير ان اقدام حركه امل الجنوب وعلى ارضيه تريعه الهدف متها تفليل الجماهير اللبنانيه والفلسطينيه بحجه اطلاق النار احدى دورياتها الرشيديه,"Whataboutism,Straw_Men,Red_Herring",
1624,يجعلنا نوضح ان حقيقه يجري يتنافى الذريعه اذ شهر ونصف شهر ومخيماتنا محاصره وترافق الحصار منع ادخال المواد الطبيه والتموينيه 'واعتقال عشرات ابناء شعبنا وابعاد عائلات وعدم ادخال مواد الاعمار والدهم والاستفزازات المستمره,Loaded_Language,
1625,واضاف ان موقف الشرعيه واضح عوده للمقاومه الفلسطينيه الى الجنوب,Appeal_to_Authority,
1626,وان الدوله مسؤوله امن المواطن اللبناني والفلسطيني,Thought-terminating_Cliches,
1627,وان امن المخيمات يجب ان يكون حمايه السلطه اللبنانيه عندما تبسط سيادتها الارض,Black-and-White_Fallacy,
1628,سادسا عدم العوده الى قبل عام ودعم المقاومه الوطنيه اللبنانيه واعتبار الدعم واجبا وحقا جميع اللبنانيين استثناء باعتبار تحرير الارض الجنوب وفي البقاع الغربي وفي ايه بقعه اخرى محتله واجب لبناني تمييز او فرز اساس المنطقه اوالطائفه المذهب الحزب اذ ان شبر ارض لبنان غال جميع اللبنانيين جميما,Flag-Waving,
1629,ويعلن اللقاء اخيرا ان القضيه الفلسطينيه قضيه العرب جميعا ومسؤوليه المسلمين والمسيحيين ان سواء يمكن ان تضيع قدسيتها ان تؤثر القدسيه ايه احداث مخله عابره,Appeal_to_Authority,
1630,المدنه المعلنه اطراف النزاع الهوم لبنان الا خرصه سائحه يرتبوا اوضاعهم بالتعاون اسرائيل وينقضوا المسلمين لبنانيين وفلسطينيين عندما تسمح الظروف,"Bandwagon,Reductio_ad_hitlerum",
1631,وزرعت منظمه الشبيبه الفلسطينيه صيدا بيانا اكدت ضروره توحيد طاقات القوى الوطنيه اللبنانيه والفلسطينيه تحت لواء جبهه المقاومه الوطنيه اللبنانيه لمواجهه العدو الصهيوني وادواته الجنوب,Appeal_to_Authority,
1632,واعاده منظمه التحرير الفلسطينيه الى خطها الوطني الرافض لكل التسويات الخيانيه المذله لشعبنا,"Exaggeration,Minimisation",
1633,فالمقاومه الوطنيه اللبنانيه تدعمها سوريا تخوض معركه تحرير الجنوب تدافع الجنوب فحسب الامه العربيه باسرها وقضاياها العادله,Flag-Waving,
1634,وسال يقوم عمل المقاومه الوطنيه الجنوب فاجاب الفلسطينيه نعتز بشقيقتنا المقاومه الوطنيه اللبنانيه انزلت افدح الخسائر بالعدو الصهيوني واضطرته الى الانسحاب معظم المناطق احتلتها حزيران,Appeal_to_Authority,
1635,صيدا اصدرت الجماعه الاسلاميه بيانا ذكرت الحكام العرب ان تكثيف عمليات المقاومه الاسلاميه جنوبنا اللبناني وفي عمق الاراضي الفلسطينيه المحتله شانه ان يربك عدونا الاسرائيلي ويعجل رحيله,Appeal_to_Authority,
1636,واتهمت سمته مزمرا حركه امل ارتباط بالعدو الصهيوني بانهم فجروا الوضع حول المخيمات الجنوبيه بغيه افراغ الجنوب وسحب سلاح الفلسطينيين وتهجيرهم,"Bandwagon,Reductio_ad_hitlerum","not sure about this - between ""Doubt"" and ""Reductio ad hilterum"""
1637,يصبح الجنوب كانتونا طائفيا يشكل حزاما امنيا جيدا للعدو لمنع ابطال جبهه المقاومه الوطنيه ممارسه دورهم النضالي,Flag-Waving,
1638,وبعدما اعتبرت ان الوضع الجنوبي خطير جدا جدا قالت ان جبهه الانقاذ الوطني الفلسطينيه الوقت تحيي الجهود المخلصه تبذلها سوريا الصمود والقوى الوطنيه اللبنانيه لوقف النزف,Appeal_to_Authority,
1639,دامت اسرائيل تحتل ارض الجنوب والارض المحتله تزال تعن عام مرورا بعام وحتي يومنا,Loaded_Language,
1640,فليسرد لاستعاده الارض الا اعمال المقاومه بعدما رفضت الان تنفيذ اي قرار القرارات الدوليه,other-nonpropaganda,not sure about this
1641,واؤكد المناسبه ان وحده القوى اللبنانيه والفلسطينيه المناطق وبخاصه منطقه صيدا الاساس لاستمرار النضال واستعاده الحقوق,Flag-Waving,
1642,واذا انتهت المواجهه بتغلب ابو عمار لبنان فانه يكون سحب نهائيا يد سوريا الورقه الفلسطينيه واصبح يختار باستقلاليه تامه طريق التسويه السلميه يريد,Causal_Oversimplification,
1643,و اذا انتهت المواجهه بتغلب الرئيس الاسد فانه يكون امسك بالورقه الفلسطينيه كامله وعادت كلمته المؤثره اي تسويه سلميه ويصبح الامكان البحث شكل الترتيبات الامنيه تتيح لاسرائيل الانسحاب الجنوب ووضع حد لاعمال المقاومه ولنشاط حركات الاصوليين,Causal_Oversimplification,
1644,لقد ابلغ غولدنغ الى السلطه اللبنانيه ان اسرائيل تريد ترتيبات امنيه وضمانات لحمايه حدودها الشماليه تل سحب وتتخلى “الحزام الامني” لانها تخشى ان تستمر اعمال المقاومه ضدها بعيد انسحابها,Appeal_to_Authority,
1645,خصوصا بعدما دخل خط المقاومه عنصر جديد حزب الله والفدائيون الفلسطينيون عادوا الى المنطقه وهؤلاء يتوقفوا عملياتهم تحرير الجنوب سيستمرون توصلا الي تحرير الاراضي الفلسطينيه والقدس,Flag-Waving,
1646,وذلك لاعتبارات عده ابرزها رغبه اسرائيل ضرب الوجود الفلسطيني عاد الى النمو الجنوب الافاده التطور الكبير حققته المقاومه لاسرائيل وانطلاقا وشعورها بان التساهل الموضوع يعيد لبنان اقله جنوبه ومناطق اخري حلقه فلسطينيه خطره عليها,Causal_Oversimplification,not sure about this - Causal oversimplification or Appeal to Fear?
1647,خصوصا ان المرحله المقبله تكون مرحله مقاربه دوليه جماعيه لازمه ومطلوب يبقي الفلسطيني ضعيفا,"Name_Calling,Labeling",
1648,وتنفيذ الرغبه يكون خلال ابراز الوجه الارهابي للبنان وتصويره ساحه اعداد للارهابيين ومنفذهم الى العالم خلال اقناع العالم باعطاء اسرائيل ضوءا اخضر لضرب الارهاب تخليصا العذاب والالم والخطر,Black-and-White_Fallacy,
1649,ووصف جرى اليمن الجنوبيه بانه كارثه كبري,Appeal_to_Authority,
1650,واكد تضامن الثوره الفلسطينيه الجماهيريه,Appeal_to_Authority,
1651,محل عطوي لبيع اشرطه انانا فريشي,other-nonpropaganda,
1652,الجنوب النهار اصيب مجندان جيش لبنان الجنوبي هجوم شنه رجال المقاومه احد مواقعه بيت ليف بنت جبيل,Loaded_Language,
1653,اننا نقدر حق التقدير التضحيات تبذلها الشقيقه سوريا لدعم القوي الوطنيه والتقدميه لبنان خصوصا دعمها المقاومه الوطنيه اللبنانيه من العدو الاسرائيلي جنوب لبنان وكذلك دعمها سياسي اللازمه اللبنانيه,Flag-Waving,
1654,اساس تكريس وحده لبنان وعروبته واقامه نظام ديموقراطي حقيقي قائم مبدئ العداله والمساواه الحقوق السياسيه تمييز,Flag-Waving,
1655,اننا مقتنعون بان واجب تحرير الاراضي العربيه المحتله,Thought-terminating_Cliches,
1656,الاحتلال الاسرائيلي البغيض انما يقوم الدرجه الاولي التحالف القائم القوى الوطنيه اللبنانيه والفلسطينيه وسوريا الصامده المناضله,Thought-terminating_Cliches,
1657,وتعقد اللجنه اجتماعا قبل ظهر اليوم للبحث سبل نشر,other-nonpropaganda,
1658,قوه الفصل ستكون بقياده النقيب وليد سكريه والتي ينتظر ان تبدا تحركها ظهرا,other-nonpropaganda,
1659,راجع دمشق مهاجمه عرفات عوده الى قبل حمله جديده السيد ياسر عرفات رئيس اللجنه التنفيذيه لمنظمه التحرير الفلسطينيه,Loaded_Language,
1660,قالت امس اذاعه دمشق انفروا جنوب لبنان اليوم الاول الغزو الاسرائيلي,Appeal_to_Authority,
1661,وخرجوا بيروت باتفاق اميركي يكونوا قادرين استغلال اسم فلسطين والمقاومه والمخيمات اعاده اوضاع قبل اعترفوا بضررها وخطاها يكونوا قادرين تنفيذ مخططات حلفائهم الجدد اعداء الحل الوطني والوفاق الوطني لبنان,"Whataboutism,Straw_Men,Red_Herring",
1662,وهذا نجد ملامحه الساحه حتى الان,other-nonpropaganda,
1663,وسئل للوضع الحالي الجنوب فاجاب انني اخشى ان تكن المرحله تعمل اسرائيل واميركا جنوب لبنان مقدمه لوضع اميركي اسرائيلي يدخل لبنان الطبخه السياسبه الموضوعه للشرق الاوسط وللقضيه الفلسطينيه خصوصا,Appeal_to_Authority,
1664,وان يكون بحدث تحركات حول الاردن ذرا للرماد فانني انتظر ان بالتحالف امبركا التعسف وعن التدمير وحرق الارض لبنان رغم ضربات المقاومه لانها تريد ان تنضج الطبخه الاتجاه,Doubt,not sure about this
1665,ان الواقع الضفه الغربيه وفي جنوب لبنان الواقع يعبر روح الامه وتطلعاتها والتحرر يقابله واقع اخر اليوم وفاجع الحرب ان تتورط القيادات الفلسطينيه,Appeal_to_fear-prejudice,
1666,وتفاعلت الحاله اللبنانيه والاقليميه فاتسعت دائرتها وعظم خطرها وتركت اثارها السلبيه المقاومه الشامله ضد اسرائيل لبنان جهه,"Exaggeration,Minimisation",
1667,رابعا ان امن الجنوب مسؤوليه حركه امل باعتراف القوى الوطنيه اللبنانيه والفلسطينيه وقبولها,Black-and-White_Fallacy,not sure about this - thought terminating or black-white fallacy ?
1668,وحركه امل طلبت تسليم السلاح المستعمل الاشتباكات الى فصائل جبهه الانقاذ ولم تطلبه لنفسها والسبب ان السلاح يستعمل ضد اسرائيل او عملائها انما استعمل ضد المقاومه وابطالها,Causal_Oversimplification,not sure about this
1669,ان المقاومه الفلسطينيه طليعه المجاهدين لمواجهه اسرائيل المقاومه انطلقت لتشغل سياسه العالم العربي وسياسه لبنان الداخليه وحروبه وكانت الشعارات ان طريق فلسطين تمر وتاره الجنوب,Flag-Waving,
1670,يثبت ان الدور العرفاتي الحالي تصفيه المقاومه المجاهده الجنوب تصفيه المقاومه الفلسطينيه وتحويلها الى حرس الشخصي لعرفات,Black-and-White_Fallacy,
1671,واقتصار دورها تدمير الانتصارات تحققت الساحه اللبنانيه بالغاء اتفاق ايار وتحجيم الهيمنه الفئويه مقدرات الوطن واجبار العدو الصهيوني الانسحاب معظم الاراضي اللبنانيه,Black-and-White_Fallacy,not sure about this
1672,خدام حق,other-nonpropaganda,
1673,وقياده المقاومه الفلسطينيه الممثله شرعيا بالنسبه الينا بجبهه الانقاذ والاحزاب الوطنيه اللبنانيه والوزير نبيه بري اذ ان مصلحه لجبهه الانقاذ لحركه امل تفجير الوضع الجنوب دامت المساله انتهت بيروت,Doubt,
1674,فما رايكم فاجاب ثريان مكان المقاومه الفلسطينيه والاسلاميه واللبنانيه ارض الجنوب وداخل فلسطين,Appeal_to_Authority,
1675,واضاف المصدر شهدته وتشهده المخيمات الفلسطينيه بيروت عمليه استباحه دمويه جديده تمكنت خلالها عصابات امل واللواء السادس بمساعده المخابرات الاسرائيليه,Appeal_to_Authority,
1676,جاء تنفيذا لاتفاق ابرمه المبعوث الاميركي ريتشارد مورفي واحق الاطراف لحمايه حدود اسرائيل وامنها وتصفيه المقاومه الباسله الجنوب والبقاع وانهاء الوجود الفلسطيني لبنان وضرب منظمه التحرير,Doubt,
1677,واشاد بتعاون المقاومه اللبنانيه والفلسطينيه جنوبنا العظيم وقال ان التعاون كبر,"Exaggeration,Minimisation",
1678,رد حدث الفتره الاخيره احداث مؤسفه حول المخيمات الفلسطينيه الجنوب,Loaded_Language,
1679,ان سلسله الاعتداءات تشن شعبنا المقاوم الابي المناطق المحيطه بالمعسكرات الفلسطينيه سواء بيروت او الضاحيه الجنوب واضحه ويؤكدها الاحاديث والبيانات والتصريحات يطلقها ياسر عرفات والموالون سرا وعلانيه عبر وسائل الاعلام المختلفه,"Whataboutism,Straw_Men,Red_Herring",
1680,والتي تؤكد ان الاعتداءات ستستمر تحقيق اهداف المؤامره,Appeal_to_fear-prejudice,
1681,وازاء تجد حركه امل نفسها مضطره الى خوض معركه الدفاع النفس لاسقاط استهدافات المؤامره البشعه وفي مقدمها ضرب المقاومه ضد الاحتلال واغراق القضيه الفلسطينيه زواريب مغدوشه وشاتيلا وبرج البراجنه وايجاد وطن بديل للفلسطينيين لبنان,Causal_Oversimplification,
1682,ان المعركه الدائره الان الجنوب اللبناني خصوصا او ضواحي بيروت يراها المراقبون قتالا المقاومه الفلسطينيه والمقاومه الوطنيه اللبنانيه ويرون ايضا ان المشروع فيه كثير الخطر,Appeal_to_fear-prejudice,
1683,المقاومه الوطنيه اثبت جدواها ضد اسرائيل,Flag-Waving,
1684,اعادوا الفلسطينيين المسلحين الى لبنان انما اعادوا طريق سوريا بواسطه خيمه الانقاذ الوطني الفلسطيني اصبحت عرفاتيه وصولها الى المخيمات وعن طريق حلفاء سوريا,"Whataboutism,Straw_Men,Red_Herring",
1685,لبنان الاشتراكيون امل وسوريا ضد العوده فهي سلحت وتسلح المخيمات الفلسطينيه غطت وتغطي عمليات المقاومه الوطنيه الجنوب وهي ادخلت حزب الله الى لبنان,"Whataboutism,Straw_Men,Red_Herring",
1686,راى يساعد ابقائها مشتعله يشكل عاملا تدميريا للبنانيين والمقاومه والجنوب والفلسطينيين والقضيه الفلسطينيه,Appeal_to_fear-prejudice,
1687,وحضر نائب الامين العال التنظيم الشعبي الدكتور اسامه سعد واركان قياده الجبهه الديموقراطيه منطقه صيدا واعضاء اللجنه الشعبيه المخيم وقيادات المقاومه الفلسطينيه الجنوب وممثلون لهيئات ومؤسسات اجتماعيه وانسانيه محليه,other-nonpropaganda,
1688,والقى سعد كلمه جاء فيها يسرنا ان نفتتح المعرض ذكريات انطلاقه الجبهه الديموقراطيه خصوصا في الوقت تمر فيه القضيتان الوطنيتان اللبنانيه والفلسطينيه ظروف صعبه,Appeal_to_Authority,
1689,طبيعه العلاقات المميزه سوريا ولبنان,other-nonpropaganda,
1690,قال سوريا ولبنان شعب واحد وقرارنا الوقوف الى جانب لبنان وتقديم مساعده,Appeal_to_Authority,
1691,اكد الرئيس الاسد وقوف سوريا اللامحدود الى جانب المقاومه الوطنيه الباسله تكبد العدو افدح الخسائر الجنوب,Appeal_to_Authority,
1692,وفضح الرئيس حافظ الاسد الانظمه والزمر المتامره القضايا العربيه الراكضه وراء اسراب الحلول الاستسلاميه,Appeal_to_Authority,
1693,ان خطاب القائد الاسد يجعلنا يقين بان القضيه الفلسطينيه بد تنتصر رغم انف ياسر عرفات,Thought-terminating_Cliches,
1694,والمؤامره الاميركيه الصهيونيه وانظمه فالى القائد التاريخي حافظ الاسد تحيه الاكبار والتقدير,Loaded_Language,
1695,وفي بعلبك تحدث عضو قياده المنظمه السيد سليم الهق ندوه سياسيه عقدت مقر شعبه بعلبك الذكرى والاهداف وفي مخيم الجليل الفلسطيني,other-nonpropaganda,
1696,اقامت القياده القطريه الفلسطينيه مهرجانا الكونزيدراليه الايطاليه للعمال وعد بالدعم يحمل المشاريع,other-nonpropaganda,
1697,انهى امس وفد الكوتفيديراليه العامه لاتحاد النقابات العماليه الايطاليه زيارته للبنان لقاءات خلال يومين شملت رئيس الحكومه السيد شيد كرامي ووزير العمل الرئيس سليم الحص وفاعليات سياسيه واجتماعيه البقاع والجنوب وبيروت,other-nonpropaganda,
1698,اللجان الشعبيه وفصائل المقاومه الفلسطينيه مخيمات عين الحلوه ومار الياس,other-nonpropaganda,
1699,الجنوب ووفود شعبيه,other-nonpropaganda,
1700,وكان الاستقبال المسؤول السياسي لمنظمه البعث الجنوب المهندس محمد محمديه وقائد قوات الصاعقه لبنان المقدم ابو الفوز والمسؤول العسكري قوات البعث الرائد احمد عاصي وقائد السريه الامنيه النقيب شحاده,other-nonpropaganda,
1701,ووزعت المنظمه بيانات وقصاصات تضمنت مبادئ الحزب ومواقفه القضيه الفلسطينيه واللبنانيه ونوه متى نور جبهه المقاومه الوطنيه,other-nonpropaganda,
1702,الاثنين فضل الله الاجتماعات الوزاريه لا تساهم التوصل الى حل فلسطينيه للمقاومه الضفه الغربيه الاردن,other-nonpropaganda,
1703,وان تفتح خبمه في الجولان وان تقوى الجبهه داخل فلسطين لتتكامل,Causal_Oversimplification,
1704,جبهه الجنوب يخوضها المجاهدون اللبنانيون ويخوضها الفلسطينيون الى جانبهم اذا شاؤوا الجبهات بقطع النظر الظروف الصعبه,Flag-Waving,
1705,ان الفلسطينيين فعلوا فعلوه ارض لبنان وعلى حساب شعبه خصوصا في الجنوب وفي اعتقادهم انهم يدافعون ديمومه المقاومه,Doubt,
1706,والاسرائيليون اعتقدوا انهم بضرب المقاومه الفلسطينيه لبنان لحق باللبنانيين لحق دمار وخراب وتهجير وقتل واحتلال ينهون بذلك المقاومه,Doubt,
